Id,Prediction
0,3948780.066610169
1,3435875.338976191
2,3236973.566493124
3,3397952.8873748663
4,3615281.3228756217
5,3948585.763185719
6,3647104.540584172
7,3122010.286171808
8,4615690.548783131
9,3859687.7580467165
10,4535212.384314486
11,3867979.9294741754
12,4502793.02172327
13,4176744.898434035
14,3701917.901806632
15,3742265.476589754
16,4912551.64603214
17,3722389.89055346
18,4658340.948794898
19,3452655.6032243385
20,2041964.2108581755
21,4376484.109270723
22,3919578.83151133
23,7225318.601988096
24,4070748.138563992
25,3876021.1147523355
26,3166978.542237026
27,5047039.536298221
28,3299272.208785368
29,4421037.155167521
30,2859395.8140997738
31,2879620.099994887
32,2367717.7628965615
33,4600426.595733852
34,2195299.535463625
35,3941564.292368467
36,3764693.199036383
37,4252497.646813011
38,3192169.0064076977
39,3315988.005795581
40,5090597.975520879
41,4176435.4998885714
42,4334963.806312829
43,5910936.274185221
44,5193852.251857974
45,3227612.9501386452
46,3218372.0921161403
47,2012008.8057122123
48,4757805.047258437
49,4090256.0544206486
50,5427004.456373795
51,3243727.8276076904
52,5604393.307419755
53,2217687.834239966
54,3331299.787094331
55,3935857.0637195515
56,5677963.040105685
57,3323635.9958807444
58,3829664.3588313633
59,5504959.991213475
60,2338299.4013770237
61,3860133.0351131447
62,4532154.676768287
63,3811803.7181590265
64,4288154.764114067
65,7331019.881665442
66,4619901.424088293
67,5503894.332260996
68,4105356.663362574
69,4211625.73250685
70,3178787.716056815
71,2152261.2315306654
72,4524355.1356418645
73,3356820.1313948175
74,4670411.27694325
75,5338588.9039605055
76,4749784.946081362
77,4559367.127046173
78,4519213.903756673
79,4140353.570260269
80,6089668.040458555
81,4421586.629802886
82,3884549.9698096537
83,4695548.153184427
84,5853849.527702652
85,1851456.5483848264
86,3935862.746990127
87,3891647.470909119
88,4294332.459219378
89,3345257.27231049
90,4346745.050816839
91,4312450.002033908
92,3261122.2656183844
93,3083598.5274896626
94,7706306.674500096
95,2161850.762567414
96,4338759.683440715
97,4298348.403530976
98,3378269.1227149135
99,3933167.3414635425
100,3725306.9698287705
101,2944017.5595408953
102,3343916.9456563187
103,3444284.9433222013
104,4214580.567179318
105,3238357.5294107012
106,4379804.177537208
107,4222119.734104873
108,5274906.069556443
109,4014368.2908789916
110,6386366.882884731
111,3382805.051610421
112,3852601.676766383
113,3615870.2596366205
114,3830592.286338071
115,4564744.1969371755
116,3429536.6113263937
117,4650806.378822253
118,3254628.640004212
119,4491254.6286768885
120,4241126.553772145
121,4643051.919929859
122,3859046.4150250787
123,5779792.183838172
124,2447112.3813418606
125,3323926.540091424
126,5684112.512642672
127,3130227.393165838
128,3800168.4021938327
129,4380254.785731329
130,2405507.2792675984
131,4503022.45930596
132,5075196.262050481
133,3432623.0092219454
134,4019275.093621883
135,3363469.305476331
136,3803705.7745861285
137,3607406.151124378
138,3830887.2756150863
139,4183999.744103854
140,5704842.501389572
141,2356317.805222232
142,6120037.284803667
143,2319818.6901919423
144,4652539.083019319
145,3301946.8756046146
146,4414020.999498572
147,3811794.2104781047
148,3889642.543319541
149,4455329.8102097325
150,4618278.213793447
151,2536552.2105883937
152,5016205.877728359
153,5307048.174837477
154,3113307.9152796837
155,5265284.851838847
156,5917588.7843028
157,3899634.4641191787
158,2694526.2787614767
159,3749023.0324536064
160,2453526.169595793
161,4975823.684926472
162,4320306.802815356
163,5000665.024849605
164,5882175.991641299
165,2534682.9432161124
166,3706701.4562174235
167,2994278.068692851
168,2944797.828995919
169,4096860.898922961
170,4051945.554993106
171,3402494.0197156137
172,3381252.438771308
173,6808507.9800227685
174,3422437.692282714
175,2690121.051514017
176,5738185.914091367
177,5258212.26120095
178,3829346.118182229
179,2757136.380851689
180,4156157.444247539
181,3868155.5947040776
182,4794323.093520944
183,4085202.8490318838
184,4612088.242033396
185,3606515.136607672
186,4885580.976435148
187,5246703.684668476
188,4980408.14926384
189,5732158.533229858
190,4625622.803191202
191,3235077.2314347588
192,7764273.45066609
193,3359145.1667713868
194,4135017.6108160485
195,3844167.868444621
196,4220218.8864919925
197,2043333.134557778
198,2511762.9975766386
199,4404523.861969545
200,3738342.8467208585
201,2744249.366822491
202,4571130.988792506
203,6159654.2884140285
204,5284407.669398789
205,4705632.283048866
206,4343187.790373449
207,4265594.524906958
208,4003170.1976808747
209,3544348.8874879116
210,5387222.151649906
211,4396058.045717284
212,2173600.3134763245
213,3196849.2629670342
214,5561423.730417631
215,1869633.5345998837
216,4413953.676531875
217,4205410.451136771
218,3886311.044184323
219,2305437.6686406923
220,7077393.396266376
221,3983614.8062741496
222,5423921.482483992
223,3757348.28112483
224,4730587.769665528
225,3959637.0365640386
226,2018681.9040867672
227,6274972.620119242
228,2921284.4006721787
229,4728877.819593792
230,4425147.825049686
231,5040887.017813191
232,3653573.892791247
233,3561454.9903639923
234,3249074.194416682
235,5428778.301932521
236,3983026.540264483
237,2675856.787363366
238,4010628.4639165862
239,3456573.3222886175
240,3950782.237628789
241,4649758.625220949
242,3734711.1667912384
243,4267850.249431311
244,4619156.360851529
245,4795812.57788623
246,3218049.788408021
247,4259184.123975841
248,3891585.1010261807
249,4905583.412221963
250,2209740.250469103
251,4569595.555422226
252,5934024.785278144
253,3944590.732305413
254,3535098.3928892836
255,3027526.0896580997
256,3139380.316120327
257,4581639.01767203
258,3479466.332244129
259,4496965.585686255
260,4183660.92204689
261,3390552.9141200623
262,3783256.9416638752
263,3790674.0334662227
264,2028390.4123809948
265,3815662.6356012835
266,4071458.1768095437
267,9744070.200638732
268,4127107.761803957
269,3959300.096417231
270,3796593.1614926746
271,3045284.2350884504
272,3832462.7214808315
273,4750392.745471815
274,4734317.917163214
275,3979508.2911710595
276,6517717.976655949
277,4947180.985478801
278,5669698.631876798
279,3551929.671395431
280,4417386.802577851
281,3244207.8805130785
282,3143271.7781391335
283,4324306.844753124
284,3752245.7387219225
285,1922711.5965236418
286,4300676.019811943
287,3989683.168674984
288,4414568.409901632
289,3492836.193145306
290,4351758.888367919
291,4594860.616837923
292,3324051.41682412
293,4788920.257315534
294,3820168.2604737887
295,4907666.2046660455
296,5478016.288659303
297,4939786.024794139
298,3755380.1983741606
299,3863302.6387927933
300,4773257.271059732
301,4123099.264427297
302,6786186.319870622
303,7630654.477359784
304,4082176.7101962925
305,4749558.066718958
306,3645991.934678816
307,5472855.118315895
308,1914371.84460763
309,3905792.0673360145
310,4415151.986198681
311,3173737.449539099
312,2961205.0585654425
313,4151918.605994198
314,3473531.334764766
315,2227486.1314368574
316,1979534.4783757417
317,4676091.79810799
318,5507450.45240601
319,3619441.9100768478
320,3258955.1047812356
321,3450683.732883176
322,4361516.363336251
323,4048367.0131248645
324,4302143.561104692
325,3271659.297014619
326,6224826.579498777
327,4016977.7882600552
328,3840761.591731557
329,5587338.139782548
330,2730543.4847571654
331,5270761.281777182
332,4740738.31969854
333,5901015.083911236
334,5054462.820473157
335,3946217.7886939044
336,3102845.0973680397
337,4891066.622551417
338,2808446.7787794317
339,2524089.9127261112
340,3954867.503453492
341,3950137.219161163
342,4139855.9415264227
343,3991699.305023472
344,4222119.734104873
345,3851710.5011616065
346,2697731.686755591
347,5420270.120946595
348,3132006.671657358
349,6783426.496871858
350,3963567.927363955
351,3945308.799391189
352,5432116.544945528
353,3337248.9644677504
354,3849103.3371437043
355,3842422.4481082032
356,4908927.035407539
357,4425497.900588553
358,4210719.455486741
359,5367774.143990954
360,4327590.286835831
361,4428651.6463503875
362,3949419.1562320776
363,4008650.801891708
364,6130329.156475315
365,3437174.6315397928
366,2080906.441521382
367,3199829.241476692
368,3693672.2450992074
369,4525990.020960633
370,3761338.909017884
371,4951659.520329282
372,7904143.877249018
373,4294574.171653434
374,3197777.7528315512
375,4787582.752799963
376,3377392.345507705
377,3469538.8967122864
378,4572639.377175452
379,4414548.240555246
380,5341419.223863206
381,4061836.1291630357
382,3450138.449784576
383,3838159.588157462
384,3348039.5462757065
385,5675000.589316764
386,3441595.1428828984
387,5740785.686892506
388,3592398.2338177906
389,4236011.817951615
390,5134638.722181629
391,3346193.7709500343
392,2571910.991552961
393,5314261.776543016
394,5085833.027499953
395,2075660.6763599408
396,5015650.353522194
397,3955926.866830232
398,9150336.2579243
399,6269562.648076374
400,4458136.207700806
401,3501950.1688447553
402,3607455.585981257
403,5323900.4987121485
404,2981780.9953222703
405,4133066.9927706155
406,4361913.386105191
407,4222795.266659125
408,1975316.4615494355
409,3368891.3462630166
410,3595487.4740975276
411,3152863.568169549
412,4646686.46211568
